28,2025-05-27T16:12:53.370827,🟢 calm,0.0,0.785,0.23,1756,0.3,0.0
28,2025-05-27T16:12:53.698713,🟢 calm,0.0,0.785,0.23,1756,0.3,0.0
28,2025-05-27T16:12:54.022158,🟢 calm,0.0,0.785,0.23,1756,0.3,0.0
28,2025-05-27T16:12:54.376892,🟢 calm,0.0,0.785,0.23,1757,0.3,0.0
28,2025-05-27T16:12:54.707680,🟢 calm,0.0,0.785,0.23,1757,0.3,0.0
28,2025-05-27T16:12:55.033927,🟢 calm,0.0,0.785,0.23,1757,0.3,0.0
28,2025-05-27T16:12:55.360999,🟢 calm,0.0,0.785,0.23,1758,0.3,0.0
28,2025-05-27T16:12:55.690737,🟢 calm,0.0,0.785,0.23,1758,0.3,0.0
28,2025-05-27T16:12:56.018988,🟢 calm,0.0,0.785,0.23,1758,0.3,0.0
28,2025-05-27T16:12:56.346063,🟢 calm,0.0,0.785,0.23,1759,0.3,0.0
28,2025-05-27T16:12:56.674161,🟢 calm,0.0,0.785,0.23,1759,0.3,0.0
28,2025-05-27T16:12:56.999047,🟢 calm,0.0,0.785,0.23,1759,0.3,0.0
28,2025-05-27T16:12:57.326257,🟢 calm,0.0,0.785,0.23,1760,0.3,0.0
28,2025-05-27T16:12:57.654009,🟢 calm,0.0,0.785,0.23,1760,0.3,0.0
28,2025-05-27T16:12:57.982084,🟢 calm,0.0,0.785,0.23,1760,0.3,0.0
28,2025-05-27T16:12:58.307878,🟢 calm,0.0,0.785,0.23,1760,0.3,0.0
28,2025-05-27T16:12:58.632739,🟢 calm,0.0,0.785,0.23,1761,0.3,0.0
28,2025-05-27T16:12:58.964842,🟢 calm,0.0,0.785,0.23,1761,0.3,0.0
28,2025-05-27T16:12:59.293356,🟢 calm,0.0,0.785,0.23,1761,0.3,0.0
28,2025-05-27T16:12:59.621018,🟢 calm,0.0,0.785,0.23,1762,0.3,0.0
28,2025-05-27T16:12:59.947686,🟢 calm,0.0,0.785,0.23,1762,0.3,0.0
28,2025-05-27T16:13:00.269313,🟢 calm,0.0,0.785,0.23,1762,0.3,0.0
28,2025-05-27T16:13:00.595091,🟢 calm,0.0,0.785,0.23,1763,0.3,0.0
28,2025-05-27T16:13:00.924057,🟢 calm,0.0,0.785,0.23,1763,0.3,0.0
28,2025-05-27T16:13:01.251742,🟢 calm,0.0,0.785,0.23,1763,0.3,0.0
28,2025-05-27T16:13:01.577804,🟢 calm,0.0,0.785,0.23,1764,0.3,0.0
28,2025-05-27T16:13:01.903664,🟢 calm,0.0,0.785,0.23,1764,0.3,0.0
28,2025-05-27T16:13:02.233768,🟢 calm,0.0,0.785,0.23,1764,0.3,0.0
28,2025-05-27T16:13:02.559235,🟢 calm,0.0,0.785,0.23,1765,0.3,0.0
28,2025-05-27T16:13:02.890125,🟢 calm,0.0,0.785,0.23,1765,0.3,0.0
28,2025-05-27T16:13:03.219038,🟢 calm,0.0,0.785,0.23,1765,0.3,0.0
28,2025-05-27T16:13:03.544175,🟢 calm,0.0,0.785,0.23,1766,0.3,0.0
28,2025-05-27T16:13:03.875370,🟢 calm,0.0,0.785,0.23,1766,0.3,0.0
28,2025-05-27T16:13:04.202946,🟢 calm,0.0,0.785,0.23,1766,0.3,0.0
28,2025-05-27T16:13:04.530181,🟢 calm,0.0,0.785,0.23,1767,0.3,0.0
28,2025-05-27T16:13:04.858865,🟢 calm,0.0,0.785,0.23,1767,0.3,0.0
28,2025-05-27T16:13:05.185776,🟢 calm,0.0,0.785,0.23,1767,0.3,0.0
28,2025-05-27T16:13:05.515948,🟢 calm,0.0,0.785,0.23,1768,0.3,0.0
28,2025-05-27T16:13:05.845118,🟢 calm,0.0,0.785,0.23,1768,0.3,0.0
28,2025-05-27T16:13:06.174910,🟢 calm,0.0,0.785,0.23,1768,0.3,0.0
28,2025-05-27T16:13:06.502122,🟢 calm,0.0,0.785,0.23,1769,0.3,0.0
28,2025-05-27T16:13:06.831307,🟢 calm,0.0,0.785,0.23,1769,0.3,0.0
28,2025-05-27T16:13:07.156986,🟢 calm,0.0,0.785,0.23,1769,0.3,0.0
28,2025-05-27T16:13:07.486260,🟢 calm,0.0,0.785,0.23,1770,0.3,0.0
28,2025-05-27T16:13:07.813466,🟢 calm,0.0,0.785,0.23,1770,0.3,0.0
28,2025-05-27T16:13:08.129641,🟢 calm,0.0,0.785,0.23,1770,0.3,0.0
28,2025-05-27T16:13:08.457884,🟢 calm,0.0,0.785,0.23,1770,0.3,0.0
28,2025-05-27T16:13:08.790523,🟢 calm,0.0,0.785,0.23,1771,0.3,0.0
28,2025-05-27T16:13:09.120664,🟢 calm,0.0,0.785,0.23,1771,0.3,0.0
28,2025-05-27T16:13:09.452747,🟢 calm,0.0,0.785,0.23,1772,0.3,0.0
28,2025-05-27T16:13:09.783959,🟢 calm,0.0,0.785,0.23,1772,0.3,0.0
28,2025-05-27T16:13:10.100497,🟢 calm,0.0,0.785,0.23,1772,0.3,0.0
28,2025-05-27T16:13:10.436165,🟢 calm,0.0,0.785,0.23,1773,0.3,0.0
28,2025-05-27T16:13:10.762567,🟢 calm,0.0,0.785,0.23,1773,0.3,0.0
28,2025-05-27T16:13:11.094791,🟢 calm,0.0,0.785,0.23,1773,0.3,0.0
28,2025-05-27T16:13:11.426943,🟢 calm,0.0,0.785,0.23,1774,0.3,0.0
28,2025-05-27T16:13:11.758940,🟢 calm,0.0,0.785,0.23,1774,0.3,0.0
28,2025-05-27T16:13:12.087116,🟢 calm,0.0,0.785,0.23,1774,0.3,0.0
28,2025-05-27T16:21:28.480021,🟢 calm,0.0,0.785,0.23,1778,0.3,0.0
28,2025-05-27T16:21:28.798112,🟢 calm,0.0,0.785,0.23,1779,0.3,0.0
28,2025-05-27T16:21:29.123297,🟢 calm,0.0,0.785,0.23,1779,0.3,0.0
28,2025-05-27T16:21:29.476648,🟢 calm,0.0,0.785,0.23,1780,0.3,0.0
28,2025-05-27T16:21:29.810649,🟢 calm,0.0,0.785,0.23,1780,0.3,0.0
28,2025-05-27T16:21:30.136650,🟢 calm,0.0,0.785,0.23,1780,0.3,0.0
28,2025-05-27T16:21:30.467805,🟢 calm,0.0,0.785,0.23,1781,0.3,0.0
28,2025-05-27T16:21:30.798806,🟢 calm,0.0,0.785,0.23,1781,0.3,0.0
28,2025-05-27T16:21:31.126261,🟢 calm,0.0,0.785,0.23,1781,0.3,0.0
28,2025-05-27T16:21:31.463262,🟢 calm,0.0,0.785,0.23,1782,0.3,0.0
28,2025-05-27T16:21:31.798774,🟢 calm,0.0,0.785,0.23,1782,0.3,0.0
28,2025-05-27T16:21:32.126775,🟢 calm,0.0,0.785,0.23,1782,0.3,0.0
28,2025-05-27T16:21:32.457773,🟢 calm,0.0,0.785,0.23,1783,0.3,0.0
28,2025-05-27T16:21:32.784781,🟢 calm,0.0,0.785,0.23,1783,0.3,0.0
28,2025-05-27T16:21:33.117321,🟢 calm,0.0,0.785,0.23,1783,0.3,0.0
28,2025-05-27T16:21:33.440167,🟢 calm,0.0,0.785,0.23,1784,0.3,0.0
28,2025-05-27T16:21:33.770463,🟢 calm,0.0,0.785,0.23,1784,0.3,0.0
28,2025-05-27T16:21:34.098514,🟢 calm,0.0,0.785,0.23,1784,0.3,0.0
28,2025-05-27T16:21:34.413515,🟢 calm,0.0,0.785,0.23,1784,0.3,0.0
28,2025-05-27T16:21:34.741679,🟢 calm,0.0,0.785,0.23,1785,0.3,0.0
28,2025-05-27T16:21:35.082684,🟢 calm,0.0,0.785,0.23,1785,0.3,0.0
28,2025-05-27T16:21:35.410658,🟢 calm,0.0,0.785,0.23,1786,0.3,0.0
28,2025-05-27T16:21:35.740692,🟢 calm,0.0,0.785,0.23,1786,0.3,0.0
28,2025-05-27T16:21:36.067706,🟢 calm,0.0,0.785,0.23,1786,0.3,0.0
28,2025-05-27T16:21:36.399939,🟢 calm,0.0,0.785,0.23,1787,0.3,0.0
28,2025-05-27T16:21:36.730959,🟢 calm,0.0,0.785,0.23,1787,0.3,0.0
28,2025-05-27T16:21:37.070631,🟢 calm,0.0,0.785,0.23,1787,0.3,0.0
28,2025-05-27T16:21:37.395837,🟢 calm,0.0,0.785,0.23,1788,0.3,0.0
28,2025-05-27T16:21:37.724150,🟢 calm,0.0,0.785,0.23,1788,0.3,0.0
28,2025-05-27T16:21:38.052728,🟢 calm,0.0,0.785,0.23,1788,0.3,0.0
28,2025-05-27T16:21:38.366728,🟢 calm,0.0,0.785,0.23,1788,0.3,0.0
28,2025-05-27T16:21:38.698768,🟢 calm,0.0,0.785,0.23,1789,0.3,0.0
28,2025-05-27T16:21:39.042176,🟢 calm,0.0,0.785,0.23,1789,0.3,0.0
28,2025-05-27T16:21:39.371331,🟢 calm,0.0,0.785,0.23,1790,0.3,0.0
28,2025-05-27T16:21:39.702022,🟢 calm,0.0,0.785,0.23,1790,0.3,0.0
28,2025-05-27T16:21:40.028467,🟢 calm,0.0,0.785,0.23,1790,0.3,0.0
28,2025-05-27T16:21:40.355471,🟢 calm,0.0,0.785,0.23,1791,0.3,0.0
28,2025-05-27T16:21:40.690497,🟢 calm,0.0,0.785,0.23,1791,0.3,0.0
28,2025-05-27T16:21:41.040520,🟢 calm,0.0,0.785,0.23,1791,0.3,0.0
28,2025-05-27T16:21:41.367523,🟢 calm,0.0,0.785,0.23,1792,0.3,0.0
28,2025-05-27T16:21:41.695520,🟢 calm,0.0,0.785,0.23,1792,0.3,0.0
28,2025-05-27T16:21:42.019733,🟢 calm,0.0,0.785,0.23,1792,0.3,0.0
28,2025-05-27T16:21:42.349982,🟢 calm,0.0,0.785,0.23,1793,0.3,0.0
28,2025-05-27T16:21:42.681497,🟢 calm,0.0,0.785,0.23,1793,0.3,0.0
28,2025-05-27T16:21:43.020498,🟢 calm,0.0,0.785,0.23,1793,0.3,0.0
28,2025-05-27T16:21:43.355499,🟢 calm,0.0,0.785,0.23,1794,0.3,0.0
28,2025-05-27T16:21:43.685014,🟢 calm,0.0,0.785,0.23,1794,0.3,0.0
28,2025-05-27T16:21:44.006604,🟢 calm,0.0,0.785,0.23,1794,0.3,0.0
28,2025-05-27T16:21:44.346489,🟢 calm,0.0,0.785,0.23,1795,0.3,0.0
28,2025-05-27T16:21:44.671501,🟢 calm,0.0,0.785,0.23,1795,0.3,0.0
28,2025-05-27T16:21:44.987027,🟢 calm,0.0,0.785,0.23,1795,0.3,0.0
28,2025-05-27T16:21:45.316081,🟢 calm,0.0,0.785,0.23,1795,0.3,0.0
28,2025-05-27T16:21:45.630751,🟢 calm,0.0,0.785,0.23,1795,0.3,0.0
28,2025-05-27T16:21:45.959643,🟢 calm,0.0,0.785,0.23,1796,0.3,0.0
28,2025-05-27T16:21:46.287518,🟢 calm,0.0,0.785,0.23,1796,0.3,0.0
28,2025-05-27T16:21:46.633370,🟢 calm,0.0,0.785,0.23,1797,0.3,0.0
28,2025-05-27T16:21:46.955407,🟢 calm,0.0,0.785,0.23,1797,0.3,0.0
28,2025-05-27T16:21:47.291248,🟢 calm,0.0,0.785,0.23,1797,0.3,0.0
28,2025-05-27T16:21:47.610753,🟢 calm,0.0,0.785,0.23,1798,0.3,0.0
28,2025-05-27T16:21:47.938382,🟢 calm,0.0,0.785,0.23,1798,0.3,0.0
28,2025-05-27T16:21:48.267996,🟢 calm,0.0,0.785,0.23,1798,0.3,0.0
28,2025-05-27T16:21:48.594999,🟢 calm,0.0,0.785,0.23,1799,0.3,0.0
28,2025-05-27T16:21:48.920562,🟢 calm,0.0,0.785,0.23,1799,0.3,0.0
28,2025-05-27T16:21:49.248746,🟢 calm,0.0,0.785,0.23,1799,0.3,0.0
28,2025-05-27T16:21:49.578775,🟢 calm,0.0,0.785,0.23,1800,0.3,0.0
28,2025-05-27T16:21:49.916963,🟢 calm,0.0,0.785,0.23,1800,0.3,0.0
28,2025-05-27T16:21:50.246670,🟢 calm,0.0,0.785,0.23,1800,0.3,0.0
28,2025-05-27T16:21:50.576064,🟢 calm,0.0,0.785,0.23,1801,0.3,0.0
28,2025-05-27T16:21:50.902838,🟢 calm,0.0,0.785,0.23,1801,0.3,0.0
28,2025-05-27T16:21:51.236241,🟢 calm,0.0,0.785,0.23,1801,0.3,0.0
28,2025-05-27T16:21:51.561253,🟢 calm,0.0,0.785,0.23,1802,0.3,0.0
28,2025-05-27T16:21:51.885514,🟢 calm,0.0,0.785,0.23,1802,0.3,0.0
28,2025-05-27T16:21:52.214076,🟢 calm,0.0,0.785,0.23,1802,0.3,0.0
28,2025-05-27T16:21:52.542845,🟢 calm,0.0,0.785,0.23,1803,0.3,0.0
28,2025-05-27T16:21:52.870022,🟢 calm,0.0,0.785,0.23,1803,0.3,0.0
28,2025-05-27T16:21:53.220074,🟢 calm,0.0,0.785,0.23,1803,0.3,0.0
28,2025-05-27T16:21:53.554729,🟢 calm,0.0,0.785,0.23,1804,0.3,0.0
28,2025-05-27T16:21:53.882741,🟢 calm,0.0,0.785,0.23,1804,0.3,0.0
28,2025-05-27T16:21:54.213166,🟢 calm,0.0,0.785,0.23,1804,0.3,0.0
28,2025-05-27T16:21:54.557353,🟢 calm,0.0,0.785,0.23,1805,0.3,0.0
28,2025-05-27T16:21:54.895639,🟢 calm,0.0,0.785,0.23,1805,0.3,0.0
28,2025-05-27T16:21:55.224593,🟢 calm,0.0,0.785,0.23,1805,0.3,0.0
28,2025-05-27T16:21:55.560238,🟢 calm,0.0,0.785,0.23,1806,0.3,0.0
28,2025-05-27T16:21:55.893354,🟢 calm,0.0,0.785,0.23,1806,0.3,0.0
28,2025-05-27T16:21:56.222655,🟢 calm,0.0,0.785,0.23,1806,0.3,0.0
28,2025-05-27T16:21:56.572273,🟢 calm,0.0,0.785,0.23,1807,0.3,0.0
28,2025-05-27T16:21:56.894549,🟢 calm,0.0,0.785,0.23,1807,0.3,0.0
28,2025-05-27T16:21:57.219782,🟢 calm,0.0,0.785,0.23,1807,0.3,0.0
28,2025-05-27T16:21:57.551136,🟢 calm,0.0,0.785,0.23,1808,0.3,0.0
28,2025-05-27T16:21:57.880861,🟢 calm,0.0,0.785,0.23,1808,0.3,0.0
28,2025-05-27T16:21:58.220548,🟢 calm,0.0,0.785,0.23,1808,0.3,0.0
28,2025-05-27T16:21:58.538117,🟢 calm,0.0,0.785,0.23,1809,0.3,0.0
28,2025-05-27T16:21:58.865920,🟢 calm,0.0,0.785,0.23,1809,0.3,0.0
28,2025-05-27T16:21:59.193702,🟢 calm,0.0,0.785,0.23,1809,0.3,0.0
28,2025-05-27T16:21:59.523568,🟢 calm,0.0,0.785,0.23,1810,0.3,0.0
28,2025-05-27T16:21:59.847118,🟢 calm,0.0,0.785,0.23,1810,0.3,0.0
28,2025-05-27T16:22:00.175662,🟢 calm,0.0,0.785,0.23,1810,0.3,0.0
28,2025-05-27T16:22:00.507769,🟢 calm,0.0,0.785,0.23,1810,0.3,0.0
28,2025-05-27T16:22:00.845979,🟢 calm,0.0,0.785,0.23,1811,0.3,0.0
28,2025-05-27T16:22:01.175293,🟢 calm,0.0,0.785,0.23,1811,0.3,0.0
